genre,playlist_name,playlist_id,track_name,artists,track_id,album,album_release,popularity,duration_ms
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Gimme the Light,Sean Paul,3SCVtAJq8li6HlKfM4M08u,Dutty Rock,2002-11-12,0,228000
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,We Be Burnin',Sean Paul,4kOTDj4SiZPkW1p96WMDNv,The Trinity,2005-09-27,69,215213
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Get Sexy,Sugababes,6jWqljzUuDsdR8OLTkUMsy,Sweet 7,2010-01-01,43,194337
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Morning After Dark (Featuring Nelly Furtado & SoShy),"Timbaland, Nelly Furtado, Soshy",6mmtxbG5pzkrJ0BrSdg9uW,Shock Value II,2009-01-01,65,231960
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Elevator (feat. Timbaland),"Flo Rida, Timbaland",44AtutBMMWw14r9CkZ0wna,Mail on Sunday,2008-03-17,54,229973
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Hands In The Air,"Timbaland, Ne-Yo",5zy8v6WwLT5X4wmR2gN3u3,Music From the Motion Picture Step Up Revolution,2012-01-01,35,240653
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Teenage Dream,Katy Perry,55qBw1900pZKfXJ6Q9A2Lc,Teenage Dream: The Complete Confection,2012-03-12,63,227760
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,LoveGame,Lady Gaga,0eH2eHURaXUP15D8gQlfjx,The Fame,2008-01-01,75,216333
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Low (feat. T-Pain),"Flo Rida, T-Pain",0CAfXk7DXMnon4gLudAp7J,Mail on Sunday,2008-03-17,84,231400
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Dynamite,Taio Cruz,2CEgGE6aESpnmtfiZwYlbV,The Rokstarr Hits Collection,2010-01-01,75,202613
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Break Your Heart,Taio Cruz,7ElF5zxOwYP4qVSWVvse3W,The Rokstarr Hits Collection,2010-01-01,69,201546
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,If We Ever Meet Again (Featuring Katy Perry),"Timbaland, Katy Perry",360UM2DaiHZPRu0EsrOvMp,Shock Value II,2009-01-01,69,292706
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Smack That,"Akon, Eminem",3qKGvSu1inEZKwYQnMavNA,Konvicted,2006,4,212360
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,In Da Club,50 Cent,7iL6o9tox1zgHpKUfh9vuC,Get Rich Or Die Tryin',2003-02-06,83,193466
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,P.I.M.P.,50 Cent,3G0yz3DZn3lfraledmBCT0,Get Rich Or Die Tryin',2003-02-06,79,249480
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Candy Shop,"50 Cent, Olivia",5D2mYZuzcgjpchVY1pmTPh,The Massacre,2005-03-03,81,209106
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Gasolina,Daddy Yankee,228BxWXUYQPJrJYHDLOHkj,Barrio Fino (Bonus Track Version),2004-07-13,13,192600
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Get Up (feat. Chamillionaire),"Ciara, Chamillionaire",3rKCDtV8UcF0RytSiXxypc,The Evolution,2006,65,261880
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Run It! (feat. Juelz Santana),"Chris Brown, Juelz Santana",7xYnUQigPoIDAMPVK79NEq,Chris Brown (Expanded Edition),2005,77,229866
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Pump It,Black Eyed Peas,2ygMBIctKIAfbEBcT9065L,Monkey Business,2005-01-01,82,213066
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Wild Ones (feat. Sia),"Flo Rida, Sia",1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones,2012-06-22,81,232946
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Where Them Girls At (feat. Nicki Minaj & Flo Rida),"David Guetta, Flo Rida, Nicki Minaj",7yO48FWUkqsrdxrwkGcnwl,Nothing but the Beat Ultimate,2011-08-24,60,194840
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,The Sweet Escape,"Gwen Stefani, Akon",66ZcOcouenzZEnzTJvoFmH,The Sweet Escape,2006-01-01,77,246466
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Boys (feat. Pharrell Williams) - Co-Ed Remix,"Britney Spears, Pharrell Williams, The Neptunes",2xkVbGwniUGIptJl7EhE0h,Greatest Hits: My Prerogative,2004-11-08,48,224653
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Just Dance,"Lady Gaga, Colby O'Donis",1dzQoRqT5ucxXVaAhTcT0J,The Fame,2008-01-01,84,241933
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Spinning Around,Kylie Minogue,3eXI3pYpiY1nRwhvW0c8Qi,Light Years,2000-09-25,56,207866
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Can't Get You out of My Head,Kylie Minogue,3E7ZwUMJFqpsDOJzEkBrQ7,Fever,2001-10-01,80,230640
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Say It Right,Nelly Furtado,2aI21FnmY7TJVKeMaoQZ0t,Loose,2006-01-01,84,223080
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Buttons,The Pussycat Dolls,4lZbw23ts5G4nlzGgQbAxc,PCD,2005-01-01,63,225560
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Don't Cha,"The Pussycat Dolls, Busta Rhymes",4o3cq2szX7THGyZDsWtp59,PCD,2005-01-01,63,272080
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Beep,"The Pussycat Dolls, will.i.am",5J58slQI9ku9125VhQ070L,PCD,2005-01-01,50,229360
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Give It To Me,"Timbaland, Justin Timberlake, Nelly Furtado",0wbDgMuAoy7O7pL3a69uZx,Shock Value,2007-04-02,78,234026
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Ayo Technology,"50 Cent, Justin Timberlake, Timbaland",6kfQDanT6Buh4Wu73ghbav,Curtis,2007-01-01,62,247946
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,I Got It From My Mama,will.i.am,1z7FW0nlEBGtQWQ19kz7qp,Songs About Girls,2007-01-01,52,241520
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Right There,Nicole Scherzinger,6wQIYp3JceGovaINQmAjxj,Killer Love,2011-01-01,47,242693
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,I'm Into You,"Jennifer Lopez, Lil Wayne",76sWab9iC3vvk21aln8G8t,Love?,2011-04-29,64,200133
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Like I Love You,Justin Timberlake,6W2Ef5Ph6ILTUAedoQ3QIv,Justified,2002-11-04,65,283626
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Bounce,"Timbaland, Missy Elliott, Justin Timberlake, Dr. Dre",4ymByZAPRqTlyJASAoJ921,Shock Value,2007-04-02,61,244293
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,2012 (It Ain't The End),"Jay Sean, Nicki Minaj",1ERCOXHQcoLSTlgmNTlcrR,2012 (It Ain't The End),2010-01-01,64,222200
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Hung Up,Madonna,3850dYVgOFIXJh5U4BFEWH,Confessions on a Dance Floor,2005-11-11,79,337733
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Whatcha Say,Jason Derulo,7xkQdy0cy5ymoWT7nedvLz,Jason Derulo (International),2010-02-26,76,221253
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Whatcha Think About That - Urban/Club Remix,"The Pussycat Dolls, Missy Elliott",5tBmwchAnqyme6NpVoAIGw,Whatcha Think About That (UK Orange Exclusive),2009-01-01,21,229386
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Crazy In Love (feat. JAY-Z),"Beyoncé, JAY-Z",5IVuqXILoxVWvWEPm82Jxr,Dangerously In Love,2003-06-24,79,236133
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Stronger,Kanye West,4fzsfWzRhPawzqhX8Qt9F3,Graduation,2007-09-11,10,311866
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Ni**as In Paris,"JAY-Z, Kanye West",4Li2WHPkuyCdtmokzW2007,Watch The Throne (Deluxe),2011-08-08,14,219333
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Heartless,Kanye West,4ZMJshw6UOvaTWWThYtEoW,808s & Heartbreak,2008-11-24,67,211000
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Flashing Lights,Kanye West,0ua0Go4NN4Td7l0Zre6Ce3,Graduation,2007-09-11,0,237506
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,1 Thing,Amerie,1mnqraQ8oV8MX92rdOFLWW,Touch,2005,69,238760
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Hey Ya!,Outkast,2PpruBYCo4H7WOBJ7Q2EwM,Speakerboxxx/The Love Below,2003,82,235213
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Popular,The Veronicas,7pE1oIwO0JkKej4UJDR394,Hook Me Up,2005,39,163480
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Like Whoa,Aly & AJ,44e84JcEUfOs9cNGu8nwU5,Insomniatic,2007-01-01,54,150826
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Did It Again,Shakira,3RaqIAipLoQLVVNm41IMnJ,She Wolf (Expanded Edition),2009,0,192706
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Love in This Club (feat. Young Jeezy),"USHER, Jeezy",5j0McHPthKpOXRr3fBq8M0,Here I Stand,2008-05-27,75,259719
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Wait A Minute,"The Pussycat Dolls, Timbaland",43sgqxXbvnoj33LiIyce2U,PCD,2005-01-01,45,221946
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,If U Seek Amy,Britney Spears,2hdy9Wt9qp7M7d0U3ossu2,Circus (Deluxe Version),2008-12-02,72,216519
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Get Right,Jennifer Lopez,3jVSV60WZE5jPE2a6KGNFy,Rebirth,2005,65,225533
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Anonymous - Main,"Bobby V., Timbaland",5fJcHhfW0ngZ4qGZqJrIQh,Special Occasion,2007-01-01,56,283880
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Moment 4 Life,"Nicki Minaj, Drake",1ia019RqDK2o4QiANR1Dyn,Pink Friday,2010-01-01,71,279306
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,All Of The Lights,Kanye West,22L7bfCiAkJo5xGSQgmiIO,My Beautiful Dark Twisted Fantasy,2010-11-22,80,299613
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)","A$AP Rocky, Drake, 2 Chainz, Kendrick Lamar",4X5f3vT8MRuXF68pfjNte5,LONG.LIVE.A$AP (Deluxe Version),2013,76,233786
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,She Doesn't Mind,Sean Paul,4S9zTd8Oj77G0WhHK3Apuk,Tomahawk Technique,2012-01-24,61,227786
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Tonight (I'm Fuckin' You),"Enrique Iglesias, Ludacris, DJ Frank E",3nMb7ToWIxYvmaIG20z6ux,Euphoria,2010,66,232213
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,I Like It,"Enrique Iglesias, Pitbull",7HacCTm33hZYYN8DXpCYuG,Euphoria,2010,75,231373
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Closer,Ne-Yo,3cYesmfE3ptx7FGWEmDkXT,Year Of The Gentleman,2008-01-01,53,234360
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Give Me Everything (feat. Nayer),"Pitbull, AFROJACK, Ne-Yo, Nayer",4QNpBfC0zvjKqPJcyqBy9W,Planet Pit (Deluxe Version),2011-06-17,87,252306
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Time of Our Lives,"Pitbull, Ne-Yo",2bJvI42r8EF3wxjOuDav4r,Globalization,2014-11-24,85,229358
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Fireball (feat. John Ryan),"Pitbull, John Ryan",4Y7XAxTANhu3lmnLAzhWJW,Globalization,2014-11-24,79,236253
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Timber,"Pitbull, Kesha",3tgZ9vmhuAY9wEoNUJskzV,Global Warming: Meltdown (Deluxe Version),2012,64,204134
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,I Like It Like That (feat. New Boyz),"Hot Chelle Rae, New Boyz",6Hf8xuBqZsrNTBgW8wL8NZ,I Like It Like That,2012-07-13,31,188213
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Shake It,Metro Station,5619Ojc6t9evEEs3B7Drhe,Metro Station,2007-09-18,67,179946
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Rehab,Rihanna,2su4VuRfiwInV18U5apPdi,Good Girl Gone Bad: Reloaded,2007-03-31,63,294720
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,No Diggity,"Blackstreet, Dr. Dre, Queen Pen",6MdqqkQ8sSC0WB4i8PyRuQ,Another Level,1996-09-09,79,304600
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Scream,"Timbaland, Keri Hilson, Nicole Scherzinger",282SWaZQxrWMtIbd09IZR4,Shock Value,2007-01-01,49,341160
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Hotel Room Service,Pitbull,6Rb0ptOEjBjPPQUlQtQGbL,Pitbull Starring In Rebelution,2009-08-31,74,237640
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Fun (feat. Chris Brown),"Pitbull, Chris Brown",6Zo3wgDE076K2AuiGZF3CS,Globalization,2014-11-24,61,202247
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Miscommunication,"Timbaland, Keri Hilson, Sebastian",3PsRJjl5Igy1eqogoitjyW,Shock Value,2007-04-02,36,198986
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Happiness,Alexis Jordan,5S4J5QVt1X0ZACiPOrOCoq,Alexis Jordan,2011,2,243666
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Kill the Lights,Britney Spears,263w5yLLnexUUOMc5Py9m5,Circus (Deluxe Version),2008-12-02,52,239072
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Radar,Britney Spears,29Srmzqyig5Tg5EitFXsb8,Blackout,2007-10-25,60,229218
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Love Is Wicked,Brick & Lace,1KDpmR0XxAEVYpSsW5J0Pc,Love Is Wicked,2007-01-01,60,241933
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Umbrella,"Rihanna, JAY-Z",5i66xrvSh1MjjyDd6zcwgj,Good Girl Gone Bad: Reloaded,2007-03-31,68,275986
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Don't Stop The Music,Rihanna,62LHRv9uwSNlBmByQF5jdE,Good Girl Gone Bad: Reloaded,2007-03-31,69,267080
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,If It's Lovin' That You Want,Rihanna,1Q29dre9FCspRSarHziizl,Music Of The Sun,2005-08-29,51,208106
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Shut Up And Drive,Rihanna,4Tn2llBm1g0UlWctmgPL8Z,Good Girl Gone Bad: Reloaded,2008-06-02,71,212280
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Rude Boy,Rihanna,60jzFy6Nn4M0iD1d94oteF,Rated R,2009-11-20,79,222920
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Talk That Talk,"Rihanna, JAY-Z",7drd8T07dm62NkcYESlVhu,Talk That Talk (Deluxe),2012-07-18,54,209600
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Naughty Girl,Beyoncé,0CPLnPUUHh44vAzDSM5ZlR,Dangerously In Love,2003-03-10,70,208600
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Work It Out,Beyoncé,412bK8XW5X5Wvy3UzqNcHq,Dangerously In Love,2003-03-10,43,246066
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,'03 Bonnie & Clyde (feat. Beyoncé),"JAY-Z, Beyoncé",01hAxLwlV3wFmAv48k24nf,Dangerously In Love,2003-03-10,16,204466
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Ring The Alarm,Beyoncé,3U82xzc6G7MTQP79FAJzkk,B'Day,2006-09-01,43,203200
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Upgrade U (feat. JAY-Z),"Beyoncé, JAY-Z",58pINgDmj3HtoVjr6J3ApO,B'Day,2006-09-01,55,272706
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Green Light,Beyoncé,4GKLdlzhzFwdYLeFBwJZ3S,B'Day,2006-09-01,43,209106
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Get Me Bodied - Extended Mix,Beyoncé,6nIzIZp90Sl9PGJ36qxIvn,B'Day,2006-09-01,31,359560
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Freakum Dress,Beyoncé,5XM8AjUuP4uEWZ9XGGYLFk,B'Day Deluxe Edition,2007-05-29,53,201200
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Ego,Beyoncé,5iaVupGhrGVtwBvmGxxYih,I AM...SASHA FIERCE - Platinum Edition,2008,51,235680
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Diva,Beyoncé,6GQuF9vzJAVs7fYN9ftBdP,I AM...SASHA FIERCE - Platinum Edition,2008,70,200320
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Sweet Dreams,Beyoncé,2wNGoon7FlKnVEyYS1ZRBQ,I AM...SASHA FIERCE - Platinum Edition,2008,68,207480
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Video Phone (feat. Lady Gaga),"Beyoncé, Lady Gaga, William Burke",7mzQFrKyyde7StPaXLss4K,Video Phone,2009-12-21,34,304746
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Born This Way,Lady Gaga,30XU4suKzCeoCK9YFzdufg,Born This Way (International Special Edition Version),2011-05-23,75,260252
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Bad Romance,Lady Gaga,0SiywuOBRcynK0uKGWdCnn,The Fame Monster (Deluxe Edition),2009-11-05,86,294573
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Poker Face,Lady Gaga,1QV6tiMFM6fSOKOGLMHYYg,The Fame,2008-01-01,85,237200
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Check On It (feat. Bun B & Slim Thug),"Beyoncé, Bun B, Slim Thug",0rok38RPhg2SbUZt2JPFP6,B'Day,2006-09-01,54,210840
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,I Kissed A Girl,Katy Perry,14iN3o8ptQ8cFVZTEmyQRV,One Of The Boys,2008-06-17,76,179640
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Hot N Cold,Katy Perry,0iGckQFyv6svOfAbAY9aWJ,One Of The Boys,2008-06-17,77,220226
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Last Friday Night (T.G.I.F.),Katy Perry,455AfCsOhhLPRc68sE01D8,Teenage Dream: The Complete Confection,2012-03-12,75,230746
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Teenage Dream,Katy Perry,235LXPXfi0SmOaS9TaCh3c,Teenage Dream,2010-08-24,69,227741
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Firework,Katy Perry,1mXuMM6zjPgjL4asbBsgnt,Teenage Dream,2010-08-24,70,227893
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,My First Kiss (feat. Ke$ha),"3OH!3, Kesha",0ixcINi5cnueFsWNllV2ou,Streets Of Gold,2010-06-25,49,192440
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Bootylicious,Destiny's Child,09mkdGhqb5ySKVsnkx9hy2,Survivor,2001-01-01,57,207733
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Lollipop,"Lil Wayne, Static Major",4P7VFiaZb3xrXoqGwZXC3J,Tha Carter III,2008-06-10,70,299333
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Sexy Bitch (feat. Akon),"David Guetta, Akon",127uq83uGFapbddqiMUKky,One More Love,2010-11-22,63,195853
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Rock Your Body,Justin Timberlake,1AWQoqb9bSvzTjaLralEkT,Justified,2002-11-04,83,267266
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,LoveStoned / I Think She Knows Interlude,Justin Timberlake,62cYasTwBy6Y7pstdSTmHu,FutureSex/LoveSounds Deluxe Edition,2006-09-13,47,444373
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Hey Sexy Lady,"Shaggy, Brian & Tony Gold",4u8IPU322yG7mNrqv89GGL,Lucky Day,2002-10-29,72,199893
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Bananza (Belly Dancer),Akon,3BwkldhE22DdxOcXegF2Kv,Trouble Deluxe Edition,2005-01-01,66,238493
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Chammak Challo,"Vishal-Shekhar, Akon, Hamsika Iyer, Vishal Dadlani, Niranjan Iyengar",0EH7sgeiFqDa3eS7ieW2zs,Ra-One,2011-09-16,76,227091
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Carry Out (Featuring Justin Timberlake),"Timbaland, Justin Timberlake",2DHc2e5bBn4UzY0ENVFrUl,Shock Value II,2009-01-01,72,232466
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,"So Fresh, So Clean",Outkast,6glsMWIMIxQ4BedzLqGVi4,Stankonia,2000-10-31,74,240026
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Frisky (feat. Labrinth),"Tinie Tempah, Labrinth",1vEJMOUd7nRyItMAMDQ5ED,Disc-Overy,2010,51,295413
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Drinking from the Bottle (feat. Tinie Tempah),"Calvin Harris, Tinie Tempah",1oHxIPqJyvAYHy0PVrDU98,18 Months,2012-10-29,59,240346
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,California Love - Original Version,"2Pac, Roger, Dr. Dre",3ia3dJETSOllPsv3LJkE35,Greatest Hits,1998-01-01,81,284906
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Live Your Life,"T.I., Rihanna",3jlbL2OTD5YmIunYzgQTAN,Paper Trail,2008-09-07,76,338853
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Paper Planes,M.I.A.,1ixbwbeBi5ufN4noUKmW5a,Kala,2007-08-20,79,205200
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Work It,Missy Elliott,3jagJCUbdqhDSPuxP8cAqF,Under Construction,2002-11-12,72,263226
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Beautiful,"Snoop Dogg, Pharrell Williams, Uncle Charlie Wilson",4675yUu8AUbE72T94BkLCD,The Best Of Snoop Dogg,2005-01-01,66,299146
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Five More Hours,"Deorro, Chris Brown",6YwLgicpvVuMt1eE2OldwQ,Five More Hours,2015-03-03,66,211975
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Long Way 2 Go,Cassie,4v5kAh2wWyCSuKuhMJK8u6,Cassie (U.S. Version),2006-08-07,80,220639
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Opposite of Adults,Chiddy Bang,22wKQbMH8n7wZfso2VcLJL,The Preview,2010-10-01,60,193706
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,How We Do (Party),Rita Ora,05j9ehtmZsj8BL07s9rZ75,ORA,2012,0,247026
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Get Naked (I Got a Plan),Britney Spears,0PGxTaUcMggyJxTyLy0uOx,Blackout,2007-10-25,56,285075
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Ego,The Saturdays,1HxcMzgxGXvteXSrTBbpu7,Wordshaker,2009-10-12,54,179506
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,When Love Takes Over (feat. Kelly Rowland),"David Guetta, Kelly Rowland",1hRFVIy9As8OVRk8B7CrD5,One More Love,2010-11-22,59,191000
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Got 2 Luv U (feat. Alexis Jordan),"Sean Paul, Alexis Jordan",68Cttjj02Slyyqw79XVLBN,Tomahawk Technique,2012-01-24,53,204626
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,How Deep Is Your Love (feat. Kelly Rowland),"Sean Paul, Kelly Rowland",5ZuzEhCXEcyDpkLCjtMTL0,Tomahawk Technique,2012-01-24,31,200480
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Can We Dance,The Vamps,2kqAtjOtQPAR0OiYUJR43k,Meet The Vamps,2014-01-01,63,192710
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Last Night,The Vamps,0uHnegOU2eTG0Lbz2bHA1I,Meet The Vamps,2014-01-01,52,187644
c,clubbing like it's the 2000's,4TvVpoyxF9kmnu1GLikiQp,Brokenhearted,Karmin,6z7qW5Xq8NOSDUtAFmJr37,Brokenhearted,2012-07-20,45,227146
